code;name;cost_max;unit;current_stock;dpto_code;orden;cost_oferta;cost_mayor;cost_min
AAA125;"TERMINAL ANILLO 1/8"" (AMARILLO)";0.111;PZA;3400;FERR.01;120;0;0.046;0
AAA156;"TERMINAL ANILLO 5/32"" (AMARILLO) AWG";0.111;PZA;2900;FERR.01;120;0;0.046;0
AAA187;"TERMINAL ANILLO 3/16"" (AMARILLO) AWG";0.128;PZA;35200;FERR.01;120;0;0.046;0
AAA250;"TERMINAL ANILLO 1/4"" (AMARILLO) AWG";0.128;PZA;22300;FERR.01;120;0;0.052;0
AAA312;"TERMINAL ANILLO 5/16"" (AMARILLO) AWG12-10 PRE-AISLADO";0.166;PZA;11300;FERR.01;120;0;0.083;0
AAA375;"TERMINAL ANILLO 3/8"" (AMARILLO) AWG12-10 PRE-AISLADO";0.166;PZA;7077;FERR.01;120;0;0.086;0
AAA500;"TERMINAL ANILLO 1/2"" (AMARILLO) AWG";0.32;PZA;3100;FERR.01;120;0;0.152;0
AACT;CONECTOR TOPE (AMARILLO) AWG 12-10;0.213;PZA;15200;FERR.01;320;0;0.067;0
AAH125;TERMINAL HEMBRA RECTA .110 (AMARILLO);0;PZA;0;FERR.01;520;0;0;0
AAH187;TERMINAL HEMBRA RECTA .187 (AMARILLO);0;PZA;0;FERR.01;520;0;0;0
AAH250;TERMINAL HEMBRA RECTA .250 (AMARILLO);0.143;PZA;36684;FERR.01;520;0;0.043;0
AAH375;TERMINAL HEMBRA RECTA .375 (AMARILLO);0.217;PZA;7743;FERR.01;520;0;0.107;0
AAHM250;TERMINAL HEMBRA-MACHO .250 (AMARILLO);0.224;PZA;5917;FERR.01;550;0;0.098;0
AAHR180;TERMINAL HEMBRA REDONDA .180 (AMARILLO);0;PZA;0;FERR.01;720;0;0;0
AAHR195;TERMINAL HEMBRA REDONDA .195 (AMARILLO);0.124;PZA;2400;FERR.01;720;0;0.104;0
AAHT250;TERMINAL HEMBRA RECTA .250 (AMARILLO)AISLADA TOTAL;0.149;PZA;6150;FERR.01;520;0;0.061;0
AAM250;TERMINAL MACHO PLANO .250 (AMARILLO);0.117;PZA;3900;FERR.01;602;0;0.043;0
AAMR180;TERMINAL MACHO REDONDO .180 (AMARILLO);0;PZA;0;FERR.01;820;0;0;0
AAMR195;TERMINAL MACHO REDONDO .195 (AMARILLO);0.079;PZA;2300;FERR.01;820;0;0.104;0
AAO125;"TERMINAL HORQUILLA 1/8"" (AMARILLA)";0.109;PZA;1700;FERR.01;220;0;0.089;0
AAO156;"TERMINAL HORQUILLA 5/32"" (AMARILLO)";0.102;PZA;11900;FERR.01;220;0;0.046;0
AAO187;"TERMINAL HORQUILLA 3/16"" (AMARILLO)";0.102;PZA;11300;FERR.01;220;0;0.046;0
AAO250;"TERMINAL HORQUILLA 1/4"" (AMARILLO)";0.102;PZA;1900;FERR.01;220;0;0.086;0
AAO312;"TERMINAL HORQUILLA 5/16"" (AMARILLO)";0.141;PZA;0;FERR.01;220;0;0.118;0
AAPC;TERMINAL PUNTA DE CABLE (AMARILLO);0.151;PZA;10300;FERR.01;420;0;0.067;0
ABA125;"TERMINAL ANILLO 1/8"" (AZUL) AWG 16-14";0.047;PZA;1300;FERR.01;110;0;0.018;0
ABA156;"TERMINAL ANILLO 5/32"" (AZUL) AWG 16-14";0.06;PZA;29800;FERR.01;110;0;0.018;0
ABA187;TERMINAL ANILLO 3/16 (AZUL) AWG 16-14;0.109;PZA;69090;FERR.01;110;0;0.021;0
ABA250;"TERMINAL ANILLO 1/4"" (AZUL) AWG 16-14";0.094;PZA;1090;FERR.01;110;0;0.079;0
ABA312;"TERMINAL ANILLO 5/16"" (AZUL) AWG 16-14";0.094;PZA;2700;FERR.01;110;0;0.028;0
ABA375;"TERMINAL ANILLO 3/8"" (AZUL) AWG 16-14";0.1;PZA;850;FERR.01;110;0;0.067;0
ABCT;CONECTOR TOPE (AZUL) AWG 16-14 AISLADO;0.124;PZA;40700;FERR.01;310;0;0.037;0
ABH110;HEMBRA RECTA .110 AWG 16-14 (AZUL);0.053;PZA;600;FERR.01;510;0;0.034;0
ABH187;TERMINAL HEMBRA RECTA .187 (AZUL);0.06;PZA;40;FERR.01;510;0;0.05;0
ABH250;TERMINAL HEMBRA RECTA .250 (AZUL);0.081;PZA;89056;FERR.01;510;0;0.034;0
ABH312;TERMINAL HEMBRA RECTA .312 (AZUL);0.143;PZA;1600;FERR.01;510;0;0.08;0
ABHM110;MACHO AZULÑ 1/8 100BOLSAS;0;PZA;0;FERR.01;540;0;0;0
ABHM250;TERMINAL HEMBRA-MACHO .250 (AZUL);0.194;PZA;-100;FERR.01;540;0;0.163;0
ABHR156;TERMINAL HEMBRA REDONDA .156 (AZUL);0.096;PZA;2035;FERR.01;710;0;0.067;0
ABHR195;TERMINAL HEMBRA REDONDA .195 (AZUL);0.11;PZA;1300;FERR.01;710;0;0.092;0
ABHT187;TERMINAL HEMBRA RECTA .187 (AZUL);0;PZA;0;FERR.01;510;0;0;0
ABHT250;TERMINAL HEMBRA RECTA 250 AWG 16-14 AISLADA TOTAL (AZUL);0.109;PZA;24100;FERR.01;510;0;0.046;0
ABHTT250;TERMINAL HEMBRA RECTA 250 AWG 16-14 AISLADA TRANS (AZUL);0;PZA;0;FERR.01;510;0;0;0
ABM110;MACHO AZUL 1/8 100 BOLSAS;0;PZA;0;FERR.01;601;0;0;0
ABM187;TERMINAL MACHO PLANO .187 (AZUL);0.107;PZA;100;FERR.01;601;0;0.089;0
ABM250;TERMINAL MACHO PLANO .250 (AZUL);0.085;PZA;6005;FERR.01;601;0;0.031;0
ABMR156;TERMINAL MACHO REDONDO .156 (AZUL);0.087;PZA;1700;FERR.01;810;0;0.067;0
ABMR195;TERMINAL MACHO REDONDO .195 (AZUL);0.11;PZA;0;FERR.01;810;0;0.092;0
ABMTT250;TERMINAL MACHO PLANO .250 (AZUL);0;PZA;0;FERR.01;601;0;0;0
ABO125;"TERMINAL HORQUILLA 1/8"" (AZUL)";0.066;PZA;3650;FERR.01;210;0;0.018;0
ABO156;"TERMINAL HORQUILLA 5/32"" (AZUL)";0.062;PZA;31200;FERR.01;210;0;0.018;0
ABO187;"TERMINAL HORQUILLA 3/16"" (AZUL)";0.062;PZA;1600;FERR.01;210;0;0.052;0
ABO250;"TERMINAL HORQUILLA 1/4"" (AZUL)";0.062;PZA;3300;FERR.01;210;0;0.051;0
ABO312;"TERMINAL HORQUILLA 5/16"" (AZUL)";0.117;PZA;300;FERR.01;210;0;0.098;0
ABPC;TERMINAL PUNTA DE CABLE (AZUL) AWG 16-14;0.077;PZA;55600;FERR.01;410;0;0.04;0
ACAPCR1;CAPUCHON C/RESORTE GRIS AWG (20x1+22x1:;0.051;PZA;6900;FERR.02;1;0;0.015;0
ACAPCR2;CAPUCHON C/RESORTE AZUL AWG(20x3:16x3);0.053;PZA;7400;FERR.02;1;0;0.018;0
ACAPCR3;CAPUCHON C/RESORTE ANARANJADO AWG (20x3:;0.081;PZA;28000;FERR.02;1;0;0.034;0
ACAPCR4;CAPUCHON C/RESORTE AMARILLO (14X1+18X1:;0.109;PZA;2000;FERR.02;1;0;0.052;0
ACAPLT2;CAPUCHON TRANSPARENTE AWG 12-10;0;PZA;0;FERR.02;1;0;0;0
ACAPSR1;CAPUCHON S/RESORTE ROJO AWG (1X16+2x18:;0;PZA;0;FERR.02;1;0;0;0
ACAPSR2;CAPUCHON S/RESORTE AZUL AWG 22-14;0;PZA;0;FERR.02;1;0;0;0
ACAPT2;CAPUCHON TRANSPARENTE AWG 22-14;0;PZA;0;FERR.02;1;0;0;0
ACAPT8;CAPUCHON TRANSPARENTE AWG 16-10;0;PZA;0;FERR.02;1;0;0;0
APH16;TERMINAL PIN HUECO 16 AWG;0.025;PZA;100;FERR.01;900;0;0;0
APH18;TERMINAL PIN HUECO 18AWG E1010 10mm AMARILLO;0.023;PZA;100;FERR.01;900;0;0;0
AQS-B;CONECCION RAPIDA AWG 16-14;0.13;PZA;3;FERR.02;1;0;0.04;0
AQS-R;CONECCION RAPIDA AWG 22-16 (ROJO);0.126;PZA;0;FERR.02;1;0;0.09;0
AQS-Y;CONECCION RAPIDA AWG 12-10 (AMARILLO);0.175;PZA;100;FERR.02;1;0;0;0
ARA125;"TERMINAL ANILLO 1/8"" (ROJO) AWG 22-18";0.043;PZA;1200;FERR.01;100;0;0.015;0
ARA156;"TERMINAL ANILLO 5/32"" (ROJO) AWG 22-18";0.06;PZA;29400;FERR.01;100;0;0.015;0
ARA187;"TERMINAL ANILLO 3/16"" (ROJO) AWG 22-18";0.062;PZA;1300;FERR.01;100;0;0.018;0
ARA250;"TERMINAL ANILLO 1/4"" (ROJO) AWG 22-18";0.07;PZA;1400;FERR.01;100;0;0.059;0
ARA312;"TERMINAL ANILLO 5/16"" (ROJO) AWG 22-18";0.068;PZA;800;FERR.01;100;0;0.037;0
ARA375;"TERMINAL ANILLO 3/8"" (ROJO) AWG 22-18";0.083;PZA;500;FERR.01;100;0;0.07;0
ARCT;CONECTOR TOPE (ROJO) AWG 22-18 AISLADO;0.109;PZA;28330;FERR.01;300;0;0.031;0
ARH110;TERMINAL HEMBRA RECTA .110 (ROJO) AWG;0.051;PZA;0;FERR.01;500;0;0.043;0
ARH187;TERMINAL HEMBRA RECTA .187 (ROJO) AWG;0.053;PZA;3300;FERR.01;500;0;0.034;0
ARH250;TERMINAL HEMBRA RECTA .250 (ROJO) AWG;0.077;PZA;48800;FERR.01;500;0;0.031;0
ARHM250;TERMINAL HEMBRA-MACHO .250 (ROJO) AWG;0.141;PZA;0;FERR.01;530;0;0.118;0
ARHR156;TERMINAL HEMBRA REDONDA .156 (ROJO) AWG;0.094;PZA;3148;FERR.01;700;0;0.067;0
ARHR180;TERMINAL HEMBRA REDONDA .180 (ROJO) AWG;0;PZA;0;FERR.01;700;0;0;0
ARHT250;TERMINAL HEMBRA RECTA .250 (ROJO) AWG FORRADA TOTAL;0.1;PZA;3450;FERR.01;501;0;0.049;0
ARHTT250;TERMINAL HEMBRA RECTA .250 (ROJO) AWG;0;PZA;0;FERR.01;501;0;0;0
ARM110;MACHO ROJO DE 1/8 100 BOLSAS;0;PZA;0;FERR.01;600;0;0;0
ARM187;MACHO ROJO DE 3/16 100 BOLSAS;0;PZA;0;FERR.01;600;0;0;0
ARM250;TERMINAL MACHO PLANO .250 (ROJO) AWG;0.062;PZA;2339;FERR.01;600;0;0.028;0
ARMR156;TERMINAL MACHO REDONDO .156 (ROJO) AWG;0.079;PZA;4000;FERR.01;800;0;0.061;0
ARMR180;TERMINAL MACHO REDONDO .180 (ROJO) AWG;0;PZA;0;FERR.01;800;0;0;0
ARMTT250;TERMINAL MACHO PLANO .250 (ROJO) AWG;0.09;PZA;5850;FERR.01;600;0;0;0
ARO125;"TERMINAL HORQUILLA 1/8"" (ROJO) AWG 22-18";0.049;PZA;3500;FERR.01;200;0;0.041;0
ARO156;"TERMINAL HORQUILLA 5/32"" (ROJO)AWG 22-18";0.06;PZA;29800;FERR.01;200;0;0.015;0
ARO187;"TERMINAL HORQUILLA 3/16"" (ROJO)AWG 22-18";0.06;PZA;2900;FERR.01;200;0;0.034;0
ARO250;"TERMINAL HORQUILLA 1/4"" (ROJO) AWG 22-18";0.062;PZA;0;FERR.01;200;0;0.052;0
ARPC;TERMINAL PUNTA DE CABLE (ROJO) AWG 22-18;0.07;PZA;29500;FERR.01;400;0;0.034;0
ATM250;CONECTOR EMPALME PARA MACHO PLANO 250;0;PZA;1100;FERR.01;900;0;0;0
AZNAZ;TERMOENCOGIBLE CON ESTAÑO AWG 14-16;0.1;PZA;4600;FERR.01;900;0;0.072;0
AZNBL;TERMOENCOGIBLE CON ESTAÑO AWG 22-24 BLANCO;0.066;PZA;4700;FERR.01;900;0;0.47;0
AZNRJ;TERMOENCOGIBLE CON ESTAÑO AWG 18-20 ROJO;0.086;PZA;4700;FERR.01;900;0;0.062;0
BA-01;BOMBILLO TRANSP AUTOMOTRIZ 1073-1141 1 CONTACTO 12V 25W;0.45;PZA;879;AUTO.05;1;0;0.26;0
BA-016;BOMBILLO AUTOMOTRIZ HALOGENO 9004 60/55W 12 ( A131016-121);2.87;PZA;95;AUTO.05;1;0;0;0
BA-017;BOMBILLO AUTOMOTRIZ H1 100W 12V ( A131016-118);0.972;PZA;172;AUTO.05;1;0;0;0
BA-018;BOMBILLO AUTOMOTRIZ HALOGENO 9012 100W 12V ( SY-9012);3.01;PZA;93;AUTO.05;1;0;0;0
BA-019;BOMBLLO DE HALOGENO P43T H4 100/90 W 12V ( A-HA4100);1.78;PZA;35;AUTO.05;1;0;0;0
BA-02;BOMBILLO AUTOMOTRIZ 1073 1 CONTACTO SC 24V 25W;0.432;PZA;1617;AUTO.05;1;0;0;0
BA-020;BOMBILLO 158 MUELITA 12V ROJO ( BOM-17694);0.12;PZA;470;AUTO.05;1;0;0;0
BA-021;BOMBILLO 158 12V MUELA AZUL (BOM-18001);0.12;PZA;508;AUTO.05;1;0;0;0
BA-022;BOMBILLO 158 12V MUELA VERDE ( BOM-17257);0.072;PZA;0;AUTO.05;1;0;0;0
BA-023;BOMBILLO 158 12V MUELA AMBAR (BOM-17015);0.119;PZA;210;AUTO.05;1;0;0;0
BA-023-G;BOMBILLO 12V MUELITA 158 T10 GEL LED ROJO (YU-GED-RD);0;PZA;0;AUTO.05;1;0;0;0
BA-024;BOMBILLO AUTOMOTRIZ #67 24V 100W;0.194;PZA;0;AUTO.05;1;0;0;0
BA-025;BOMBILLO AUTOMOTRIZ 2 CONTACTO 12V AZUL 1034 ( YW-L-1034-BL);0.396;PZA;470;AUTO.05;1;0;0;0
BA-026;BOMBILLO AUTOMOTRIZ 2 CONTACTOS 12V AMBAR 1034 ( FS-DP252-A);0.378;PZA;429;AUTO.05;1;0;0;0
BA-027;BOMBILLO AUTOMOTRIZ 1 CONTACTO 12V AZUL 1073;0.49;PZA;11;AUTO.05;1;0;0;0
BA-028;BOMBILLO AUTOMOTRIZ 73 MUELITA 12V T5 ( A-T5VID-CL);0.123;PZA;4110;AUTO.05;1;0;0;0
BA-029;BOMBILLO LED 158 12V AZUL (BLISTER) BOM-17180;0.84;PAR;22;AUTO.05;1;0;0;0
BA-029-G;BOMBILLO 12V MUELITA 158 T10 GEL LED AZUL (YU-GED-BL);3.13;PAR;18;AUTO.05;1;0;0;0
BA-029-P;BOMBILLO 12V MUELITA 158 T10 PLANO LED AZUL (YU-NO-BL);3.757;PAR;20;AUTO.05;1;0;0;0
BA-03;BOMBILLO AUTOMOTRIZ 1034 2 CONTACTO SC 24V 25W;0.51;PZA;28;AUTO.05;1;0;0;0
BA-030;&&& BA-15 &&&&;0.827;PAR;0;AUTO.05;1;0;0;0
BA-031;BOMBILLO AUTOMOTRIZ 67 12V 10W;0.288;PZA;553;AUTO.05;1;0;0;0
BA-032;BOMBILLO LED 158 ROJO (PAR) (17182);1.203;PAR;0;AUTO.05;1;0;0;0
BA-032-G;BOMBILLO 12V MUELITA 158 T10 GEL LED ROJO (YU-GED-RD);4.381;PAR;19;AUTO.05;1;0;0;0
BA-033;BOMBILLO 1372 24V 3W TIPO BALA (18132);0.268;PZA;90;AUTO.05;1;0;0;0
BA-034;BOMBILLO LED 1156 (1073) 12V AMBAR (17604);1.944;PAR;0;AUTO.05;1;0;0;0
BA-035;BOMBILLO LED 1156 (1073) 12V ROJO (17581);1.944;PAR;0;AUTO.05;1;0;0;0
BA-036;BOMBILLO LED 158 ROJO 12V 4LE (17591);1.519;PAR;0;AUTO.05;1;0;0;0
BA-037;BOMBILLO LED 158 AMARILLO 12V (17592);1.944;PAR;0;AUTO.05;1;0;0;0
BA-038;BOMBILLO LED SOFITO TECHO 11X44 AZUL 8LED (17633);3.655;PAR;0;AUTO.05;1;0;0;0
BA-039;BOMBILLO LED SOFITO TECHO ELEC AZUL 4LED (17624);6.447;PAR;0;AUTO.05;1;0;0;0
BA-04;BOMBILLO AMBAR 1073 12V 1C 1073A-12V-21W;0.48;PZA;90;AUTO.05;1;0;0;0
BA-040;BOMBILLO SOFITO TECHO 11X39 12V (17679);0.304;PAR;0;AUTO.05;1;0;0;0
BA-041;BOMBILLO SOFITO TECHO 11X44 12V 10W (17680);0.18;PAR;10;AUTO.05;1;0;0;0
BA-042;BOMBILLO LED 1157 (1034) 12V ROJO (175831);1.944;PAR;0;AUTO.05;1;0;0;0
BA-043;BOMBILLO LED SOFITO TECHO T11X42 BLANCO (17619);6.447;PAR;0;AUTO.05;1;0;0;0
BA-044;BOMBILLO LED SOFITO TECHO T11X42 AZUL (17620);6.447;PAR;0;AUTO.05;1;0;0;0
BA-045;BOMBILLO LED SOFITO TECHO T11X39 AZUL 3L (17622);6.447;PAR;0;AUTO.05;1;0;0;0
BA-046;BOMBILLO 7443 2C 12V 21W STOP 179193 (17509);7.52;PZA;0;AUTO.05;1;0;0;0
BA-047;BOMBILLO 57 1C 12V 3W (E) (17045);0.23;PZA;0;AUTO.05;1;0;0;0
BA-048;BOMBILLO 3156 1 12V AMBAR (17009);1.22;PZA;0;AUTO.05;1;0;0;0
BA-049;BOMBILLO 67 12V AZUL (E) (17292);0.304;PZA;40;AUTO.05;1;0;0;0
BA-050;BOMBILLO 67 12V ROJO (E) (17293);2.27;PZA;49;AUTO.05;1;0;0;0
BA-051;BOMBILLO 67 12V AMBAR (E) (18130);0.421;PZA;0;AUTO.05;1;0;0;0
BA-052;BOMBILLO 3157 2C 12V AMBAR;2.835;PZA;0;AUTO.05;1;0;0;0
BA-053;BOMBILLO 53 1C 3W F1 RACING;0.165;PZA;0;AUTO.05;1;0;0;0
BA-054;BOMBILLO HALOG 880 12V 27W;2.376;PZA;0;AUTO.05;1;0;0;0
BA-055;BOMBILLO 9007 60/55W 12V;2.13;PZA;90;AUTO.05;1;0;0;0
BA-056;BOMBILLO 2 CONTACTO MUELA GRANDE T20 AMBAR 12V (FS-DP202);1.01;PZA;60;AUTO.05;1;0;0;0
BA-057;BOMBILLO HALOGENO H10 100W 12V;2.72;PZA;100;AUTO.05;1;0;0;0
BA-058;BOMBILLO 1 CONTACTO MUELA GRANDE T20 AMBAR 12V;1.068;PZA;10;AUTO.05;1;0;0;0
BA-059;BOMBILLO HALOGENO H16 100W 12V (SY-H16);2.38;PZA;10;AUTO.05;1;0;0;0
BA-06;BOMBILLO LUZ DE TECHO TIPO PLA (REF 6LED-DOME-20X25-B F1 (BOM17650;3.168;PZA;-5;AUTO.05;1;0;0;0
BA-060;BOMBILLO HALOGENO H11 55W 12V;2.841;PZA;220;AUTO.05;1;0;0;0
BA-061;BOMBILLO SOFITO TECHO 10X36 12V;0.24;PZA;60;AUTO.05;1;0;0;0
BA-062;BOMBILLO HALOGENO H4 100/90 WATS 24V;1.73;PZA;90;AUTO.05;1;0;0;0
BA-063;BOMBILLO MUELA GRANDE 1 CONTACTO 12V T20;1.19;PZA;0;AUTO.05;1;0;0;0
BA-064;BOMBILLO 12V 1157 2C LEDX12 VERDE (2064-GN);8.863;PZA;20;AUTO.05;1;0;0;0
BA-065;BOMBILLO 12V T20 1C LEDX13 TIPO TORRE AZUL (2076-BU);8.863;PZA;50;AUTO.05;1;0;0;0
BA-066;BOMBILLO 12V 1157 2C LEDX19 (AC-1031);5.319;PZA;100;AUTO.05;1;0;0;0
BA-067;BOMBILLO 12V 1157 2C LEDX12 ROJO (AG-0080-2R);5.319;PAR;20;AUTO.05;1;0;0;0
BA-068;BOMBILLO 12V 1157 2C LEDX12 AZUL (SY-12L2CBL);5.319;PAR;20;AUTO.05;1;0;0;0
BA-069;BOMBILLO 12V 1156 1C LEDX12 AZUL (SY-12LCBL);5.319;PAR;20;AUTO.05;1;0;0;0
BA-07;BOMBILLO LUZ DE TECHO TIPO PLA (REF 9LED-DOME-27X27-B F1 (BOM-17654;5.478;PZA;8;AUTO.05;1;0;0;0
BA-070;BOMBILLO 12V 1156 1C LEDX12 BLANCO (SY-12L1CWH);5.319;PAR;20;AUTO.05;1;0;0;0
BA-071;BOMBILLO 12V T20 1C LEDX9 MUELA GRANDE BLANCO (A-T209L);3.251;PAR;48;AUTO.05;1;0;0;0
BA-072;BOMBILLO 12V 3156 1C LEDX22 BLANCO (YU-3156-22LWH);3.547;PAR;0;AUTO.05;1;0;0;0
BA-073;BOMBILLO 12V 3156 1C LEDX22 RED (YU-3156-22LERED);3.547;PAR;10;AUTO.05;1;0;0;0
BA-074;BOMBILLO 12V 3156 1C LEDX22 AMARRILLO (YU-3156-22LYE);3.547;PAR;20;AUTO.05;1;0;0;0
BA-075;BOMBILLO 12V T20 2C LEDX9 MUELA GRANDE AMARILLO (A-T2092Y);3.842;PAR;100;AUTO.05;1;0;0;0
BA-076;BOMBILLO 12V 1156 1C LEDX12 ROJO (SY-12L1CRD);6.222;PAR;20;AUTO.05;1;0;0;0
BA-077;BOMBILLO 12V T20 2C LEDX9 MUELA GRANDE BLANCO (A-T209L2C);3.547;PAR;130;AUTO.05;1;0;0;0
BA-078;BOMBILLO 57 24V 1 CONTACTO;0.29;PZA;1;AUTO.05;1;0;0;0
BA-079;BOMBILLO MUELA 1 CONTACTO (912)(906)T15;0.166;PZA;180;AUTO.05;1;0;0;0
BA-08;BOMBILLO 73 MINI MUELA 24V TAB 73-24V (BOM-17127);0.108;PZA;-23;AUTO.05;1;0;0;0
BA-09;BOMBILLO 87 1C 24V 67-24V (BOM-17171);0.192;PZA;-15;AUTO.05;1;0;0;0
BA-10;BOMBILLO AUTO 1034 2 CONTACTOS 12V ROJO (1034-RED);0.468;PZA;379;AUTO.05;1;0;0;0
BA-11;BOMNILLO HALOGENO H1-55W R H1 12V 55W (H1);1.152;PZA;8;AUTO.05;1;0;0;0
BA-12;BOMBILLO 12V 1034 (1157) 12LED SUPER BLANCO (BLISTER PAR) (SY-12L2CWH);4.375;PAR;30;AUTO.05;1;0;0;0
BA-13;BOMBILLO TABLERO 73 12V 2W -T5 R MINI MUELITA TIPO BALITA AMBAR ( 73-AMBAR);0.144;PZA;0;AUTO.05;1;0;0;0
BA-14;BOMBILLO HALOGENO H7 24V 100W 8 BOM-17197);4.56;PZA;0;AUTO.05;1;0;0;0
BA-15;BOMBILLO LED 158 T10 12V BALNCO CABEZA CONCAVA;0.875;PZA;2;AUTO.05;1;0;0;0
BA-15-G;BOMBILLO 12V MUELITA 158 T10 GEL LED BLANCO (YU-GED-WH);3.13;PAR;1;AUTO.05;1;0;0;0
BB-01;BOMBILLO AUTOMOTRIZ 1034 2 CONTACTO SC 12V 25W;0.51;PZA;169;AUTO.05;1;0;0.293;0
BC-01;BOMBILLO DE HALOGENO P43T H4 60/55 W;1.8;PZA;35;AUTO.05;1;0;0;0
BC-02;BOMBILLO DE HALOGENO P43T 100/90 W;0;PZA;10;AUTO.05;1;0;0;0
BC-03;BOMBILLO DE HALOGENO P43T H4 130/90 W;2.808;PZA;4;AUTO.05;1;0;0;0
BC-04;BOMBILLO DE HALOGENO XENON 100/90 W P43;0;PZA;0;AUTO.05;1;0;0;0
BC-05;BOMBILLO DE HALOGENO H11 100W 12V;3.528;PZA;5;AUTO.05;1;0;0;0
BC-06;BOMBILLO DE HALOGENO H12 55W 12V;2.21;PZA;500;AUTO.05;1;0;0;0
BC-07;BOMBILLO DE HALOGENO H13 100W 12V;7.83;PZA;0;AUTO.05;1;0;0;0
BD-01;BOMBILLO DE HALOGENO H4-P45T 60/55 W 12V;4.635;PZA;6;AUTO.05;1;0;0;0
BD-02;BOMBILLO DE HALOGENO P43T 100/90 W;0;PZA;0;AUTO.05;1;0;0;0
BD-03;BOMBILLO DE HALOGENO P45T 130/90 W;0;PZA;0;AUTO.05;1;0;0;0
BD-04;BOMBILLO DE HALOGENO XENON 100/90 W P45;0;PZA;0;AUTO.05;1;0;0;0
BD-05;BOMBILLO HALOGENO 9005 65W 12V XENON;0;PZA;0;AUTO.05;1;0;0;0
BD-06;BOMBILLO HALOGENO 9006 80W 12V XENON;0;PZA;0;AUTO.05;1;0;0;0
BD-07;BOMBILLO HALOGENO 9007 80W 12V XENON;0;PZA;0;AUTO.05;1;0;0;0
BD-08;BOMBILLO HALOGENO H7 55W 12V;1.22;PZA;460;AUTO.05;1;0;0;0
BD-09;BOMBILLO XENON H7 55W;0;PZA;0;AUTO.05;1;0;0;0
BD-10;BOMBILLO DE HALOGENO P45T-H7 100 W;3.924;PZA;0;AUTO.05;1;0;0;0
BD-11;BOMBILLO HALOGENO H13 55W 12V;11.937;PZA;0;AUTO.05;1;0;0;0
BD-12;BOMBILLO HALOGENO 9004 130-100W 12V;3.132;PZA;6;AUTO.05;1;0;0;0
BD-13;BOMBILLO HALOGENO 9005 130W 12V;2.436;PZA;0;AUTO.05;1;0;0;0
BD-14;BOMBILLO HALOGENO 9006 55W 12V;2.33;PZA;70;AUTO.05;1;0;0;0
BD-15;BOMBILLO HALOGENO 9007 130W 12V;1.785;PZA;14;AUTO.05;1;0;0;0
BD-16;BOMBILLO HALOGENO H3 12V 100W;0.972;PZA;89;AUTO.05;1;0;0;0
BD-17;BOMBILLO HALOGENO 9005 55/45W 12V;3.051;PZA;4;AUTO.05;1;0;0;0
BD-18;&&&& inactivo!!!!!!! BOMBILLO HALOGENO 9005 H6 55/45W 12V GRAND BLAZER;0;PZA;0;AUTO.05;1;0;0;0
BD-19;BOMBILLO HALOGENO H4 P45-24V 70W;0.864;PZA;10;AUTO.05;1;0;0;0
BE-01;BOMBILLO AUTOMOTRIZ 158 T10 12V 25 W;0.055;PZA;2284;AUTO.05;1;0;0;0
BE-02;BOMBILLO Nro. 158 24V;0.193;PZA;4;AUTO.05;1;0;0;0
BE-03;BOMBILLO AUTOMOTRIZ 67 12V 25 W;0.29;PZA;0;AUTO.05;1;0;0.16;0
BE-04;BOMBILLO MUELA GRANDE 2 CONTACTO 12V (T20);0.856;PZA;18;AUTO.05;1;0;0;0
BE-05;BOMBILLO MUELA 158 T10 LED CABEZA CONCAVA;0.096;PZA;0;AUTO.05;1;0;0;0
BE-06;BOMBILLO LED VERDE 158 (PAR);0.811;PZA;0;AUTO.05;1;0;0;0
BF-01;BOMBILLO METAL HILIGHT 400 WATTS 220V;0;PZA;0;AUTO.05;1;0;0;0
BF-02;TUBO FLUOSRECENTE T8 36 WATTIOS MARCA HEA LIGTH;0;PZA;0;AUTO.05;1;0;0;0
BF-03;SOCATE FLUOR PRESION TUBO LARGO;0;PZA;0;AUTO.05;1;0;0;0
BG-01;BOMBILLO AHORRADOR ESPIRAL 26 WATTIOS;0;PZA;0;AUTO.05;1;0;0;0
BH-01;BOMBILLO AUTOMOTRIZ 1 CONTACTO 3156 12V;1.707;PZA;160;AUTO.05;1;0;0;0
BI-01;BOMBILLO AUTOMOTRIZ 2 CONTACTO 3157 12V;1.252;PZA;273;AUTO.05;1;0;0;0
CA-01;CARBON PARA ARRANQUE SPIRIT/LEBAR/SERI CHRYSLER;0;PZA;0;AUTO.08;1;0;0;0
CA-02;CARBON PARA ARRANQUE DODGE CHRYSLER;0;PZA;0;AUTO.08;1;0;0;0
CA-03;CARBON PARA ARRANQUE MODELO VIEJO FORD (CAAU-FX30);7.32;PZA;1;AUTO.08;1;0;0;0
CA-04;CARBON ALTERNADOR COUGAR/BRONCO/FALCON FORD (CAAU-FX39);1.037;PZA;0;AUTO.08;1;0;0;0
CA-05;CARBON ALTERNADOR BRONCO/COMET/ESCORT FORD;0;PZA;0;AUTO.08;1;0;0;0
CA-06;CARBON ARRANQUE MODELO NUEVO FORD (CAAU-F58);7.32;PZA;1;AUTO.08;1;0;0;0
CA-07;CARBON ARRANQUE CADILLAC/CHEVETT/CAMARO CHEVROLET;5.823;PZA;0;AUTO.08;1;0;0;0
CA-08;CARBON PARA ARRANQUE BRONCO FORD;0;PZA;0;AUTO.08;1;0;0;0
